drawSystemId,drawDate,gameType,n1,n2,n3,n4,n5,n6
6131,2018-07-26T19:40:00Z,Lotto,1,25,26,30,31,47
6130,2018-07-24T19:40:00Z,Lotto,4,5,15,37,39,47
6129,2018-07-21T19:40:00Z,Lotto,8,19,24,25,40,41
6128,2018-07-19T19:40:00Z,Lotto,1,2,27,29,35,40
6127,2018-07-17T19:40:00Z,Lotto,12,30,38,43,47,49
6126,2018-07-14T19:40:00Z,Lotto,2,3,28,32,33,49
6125,2018-07-12T19:40:00Z,Lotto,3,13,24,25,38,44
6124,2018-07-10T19:40:00Z,Lotto,4,15,18,25,37,46
6123,2018-07-07T19:40:00Z,Lotto,7,10,25,34,43,44
6122,2018-07-05T19:40:00Z,Lotto,4,15,16,21,28,36
6121,2018-07-03T19:40:00Z,Lotto,3,16,20,31,46,48
6120,2018-06-30T19:40:00Z,Lotto,9,11,21,30,32,44
6119,2018-06-28T19:40:00Z,Lotto,18,23,25,30,31,47
6118,2018-06-26T19:40:00Z,Lotto,15,19,22,23,25,38
6117,2018-06-23T19:40:00Z,Lotto,6,11,15,40,42,44
6116,2018-06-21T19:40:00Z,Lotto,6,9,22,30,34,39
6115,2018-06-19T19:40:00Z,Lotto,3,4,23,34,40,46
6114,2018-06-16T19:40:00Z,Lotto,4,9,10,16,42,43
6113,2018-06-14T19:40:00Z,Lotto,10,25,31,39,42,49
6112,2018-06-12T19:40:00Z,Lotto,13,15,19,30,38,43
6111,2018-06-09T19:40:00Z,Lotto,2,21,26,39,41,46
6110,2018-06-07T19:40:00Z,Lotto,23,26,30,31,32,35
6109,2018-06-05T19:40:00Z,Lotto,1,8,30,39,41,46
6108,2018-06-02T19:40:00Z,Lotto,3,8,12,19,27,36
6107,2018-05-31T19:40:00Z,Lotto,1,2,10,22,37,41
6106,2018-05-29T19:40:00Z,Lotto,7,22,24,30,40,45
6105,2018-05-26T19:40:00Z,Lotto,6,10,15,22,23,37
6104,2018-05-24T19:40:00Z,Lotto,2,9,12,17,18,23
6103,2018-05-22T19:40:00Z,Lotto,5,18,24,29,36,42
6102,2018-05-19T19:40:00Z,Lotto,2,9,11,27,29,31
6101,2018-05-17T19:40:00Z,Lotto,4,5,8,10,15,35
6100,2018-05-15T19:40:00Z,Lotto,7,15,27,44,47,49
6099,2018-05-12T19:40:00Z,Lotto,2,6,14,17,24,40
6098,2018-05-10T19:40:00Z,Lotto,3,17,24,27,43,46
6097,2018-05-08T19:40:00Z,Lotto,9,12,16,36,37,40
6096,2018-05-05T19:40:00Z,Lotto,10,12,15,20,31,46
6095,2018-05-03T19:40:00Z,Lotto,4,11,16,20,26,44
6094,2018-05-01T19:40:00Z,Lotto,1,4,7,25,29,48
6093,2018-04-28T19:40:00Z,Lotto,11,28,32,33,35,46
6092,2018-04-26T19:40:00Z,Lotto,1,10,11,15,37,39
6091,2018-04-24T19:40:00Z,Lotto,15,20,25,30,35,44
6090,2018-04-21T19:40:00Z,Lotto,5,10,16,21,34,36
6089,2018-04-19T19:40:00Z,Lotto,4,6,13,15,22,38
6088,2018-04-17T19:40:00Z,Lotto,1,7,9,29,35,45
6087,2018-04-14T19:40:00Z,Lotto,1,2,8,26,32,40
6086,2018-04-12T19:40:00Z,Lotto,3,6,7,22,32,41
6085,2018-04-10T19:40:00Z,Lotto,6,13,18,39,40,44
6084,2018-04-07T19:40:00Z,Lotto,10,22,32,35,43,46
6083,2018-04-05T19:40:00Z,Lotto,4,14,17,25,36,46
6082,2018-04-03T19:40:00Z,Lotto,4,7,13,14,20,32
6081,2018-03-31T19:40:00Z,Lotto,27,29,37,38,44,49
6080,2018-03-29T19:40:00Z,Lotto,2,7,23,39,41,45
6079,2018-03-27T19:40:00Z,Lotto,1,11,20,21,34,35
6078,2018-03-24T20:40:00Z,Lotto,16,19,26,36,38,47
6077,2018-03-22T20:40:00Z,Lotto,23,25,28,36,37,49
6076,2018-03-20T20:40:00Z,Lotto,8,14,15,21,28,48
6075,2018-03-17T20:40:00Z,Lotto,13,25,32,34,39,49
6074,2018-03-15T20:40:00Z,Lotto,8,9,19,28,36,46
6073,2018-03-13T20:40:00Z,Lotto,10,14,17,21,22,46
6072,2018-03-10T20:40:00Z,Lotto,2,28,34,36,47,49
6071,2018-03-08T20:40:00Z,Lotto,6,20,29,35,40,42
6070,2018-03-06T20:40:00Z,Lotto,12,16,23,25,26,27
6069,2018-03-03T20:40:00Z,Lotto,1,12,17,21,26,40
6068,2018-03-01T20:40:00Z,Lotto,21,24,28,33,43,44
6067,2018-02-27T20:40:00Z,Lotto,8,18,19,21,36,42
6066,2018-02-24T20:40:00Z,Lotto,1,4,5,11,37,44
6065,2018-02-22T20:40:00Z,Lotto,11,18,30,40,43,49
6064,2018-02-20T20:40:00Z,Lotto,5,17,20,34,37,43
6063,2018-02-17T20:40:00Z,Lotto,6,14,30,33,36,42
6062,2018-02-15T20:40:00Z,Lotto,1,7,21,36,37,43
6061,2018-02-13T20:40:00Z,Lotto,11,25,29,31,34,36
6060,2018-02-10T20:40:00Z,Lotto,4,9,10,21,26,29
6059,2018-02-08T20:40:00Z,Lotto,5,17,20,24,39,43
6058,2018-02-06T20:40:00Z,Lotto,3,32,35,39,40,46
6057,2018-02-03T20:40:00Z,Lotto,13,16,22,40,43,49
6056,2018-02-01T20:40:00Z,Lotto,8,9,13,15,41,44
6055,2018-01-30T20:40:00Z,Lotto,2,4,21,43,48,49
6054,2018-01-27T20:40:00Z,Lotto,12,24,34,36,40,44
6053,2018-01-25T20:40:00Z,Lotto,1,3,23,29,38,49
6052,2018-01-23T20:40:00Z,Lotto,13,17,22,29,44,45
6051,2018-01-20T20:40:00Z,Lotto,22,24,25,27,36,37
6050,2018-01-18T20:40:00Z,Lotto,1,2,15,35,45,49
6049,2018-01-16T20:40:00Z,Lotto,4,5,15,21,24,27
6048,2018-01-13T20:40:00Z,Lotto,9,10,18,31,39,41
6047,2018-01-11T20:40:00Z,Lotto,14,21,25,27,30,39
6046,2018-01-09T20:40:00Z,Lotto,1,2,12,21,27,49
6045,2018-01-06T20:40:00Z,Lotto,9,21,23,35,39,46
6044,2018-01-04T20:40:00Z,Lotto,4,8,9,26,30,47
6043,2018-01-02T20:40:00Z,Lotto,1,6,10,18,28,31
6042,2017-12-30T20:40:00Z,Lotto,1,12,17,21,43,48
6041,2017-12-28T20:40:00Z,Lotto,2,3,7,25,38,40
6040,2017-12-26T20:40:00Z,Lotto,3,4,9,17,27,30
6039,2017-12-23T20:40:00Z,Lotto,3,6,13,14,34,43
6038,2017-12-21T20:40:00Z,Lotto,3,22,33,39,45,49
6037,2017-12-19T20:40:00Z,Lotto,9,13,31,34,35,40
6036,2017-12-16T20:40:00Z,Lotto,1,13,27,31,33,41
6035,2017-12-14T20:40:00Z,Lotto,12,15,19,32,34,40
6034,2017-12-12T20:40:00Z,Lotto,16,21,31,40,45,49
6033,2017-12-09T20:40:00Z,Lotto,1,4,6,18,22,47
6032,2017-12-07T20:40:00Z,Lotto,21,31,34,42,45,49
6031,2017-12-05T20:40:00Z,Lotto,1,3,20,21,33,45
6030,2017-12-02T20:40:00Z,Lotto,2,4,5,8,22,26
6029,2017-11-30T20:40:00Z,Lotto,14,19,22,25,37,43
6028,2017-11-28T20:40:00Z,Lotto,2,3,8,14,27,49
6027,2017-11-25T20:40:00Z,Lotto,9,13,16,17,21,31
6026,2017-11-23T20:40:00Z,Lotto,2,7,18,20,27,29
6025,2017-11-21T20:40:00Z,Lotto,23,28,30,33,46,47
6024,2017-11-18T20:40:00Z,Lotto,1,17,19,28,39,40
6023,2017-11-16T20:40:00Z,Lotto,4,8,17,33,45,48
6022,2017-11-14T20:40:00Z,Lotto,7,8,20,28,34,41
6021,2017-11-11T20:40:00Z,Lotto,3,11,14,31,38,46
6020,2017-11-09T20:40:00Z,Lotto,6,19,24,26,31,45
6019,2017-11-07T20:40:00Z,Lotto,2,8,18,27,30,46
6018,2017-11-04T20:40:00Z,Lotto,2,4,7,8,23,46
6017,2017-11-02T20:40:00Z,Lotto,8,9,18,20,31,40
6016,2017-10-31T20:40:00Z,Lotto,3,13,16,27,28,44
6015,2017-10-28T19:40:00Z,Lotto,6,13,14,15,21,39
6014,2017-10-26T19:40:00Z,Lotto,2,10,16,22,28,37
6013,2017-10-24T19:40:00Z,Lotto,5,15,20,21,31,49
6012,2017-10-21T19:40:00Z,Lotto,6,14,26,42,44,46
6011,2017-10-19T19:40:00Z,Lotto,14,22,24,25,34,38
6010,2017-10-17T19:40:00Z,Lotto,11,34,39,41,43,48
6009,2017-10-14T19:40:00Z,Lotto,3,14,28,32,34,46
6008,2017-10-12T19:40:00Z,Lotto,8,9,20,25,34,40
6007,2017-10-10T19:40:00Z,Lotto,4,6,22,38,40,46
6006,2017-10-07T19:40:00Z,Lotto,7,23,26,29,32,44
6005,2017-10-05T19:40:00Z,Lotto,9,10,13,22,38,42
6004,2017-10-03T19:40:00Z,Lotto,1,2,10,12,30,36
6003,2017-09-30T19:40:00Z,Lotto,3,25,34,35,38,39
6002,2017-09-28T19:40:00Z,Lotto,8,10,34,35,37,48
6001,2017-09-26T19:40:00Z,Lotto,4,15,28,29,30,41
6000,2017-09-23T19:40:00Z,Lotto,11,22,23,37,44,46
5999,2017-09-21T19:40:00Z,Lotto,6,21,40,42,47,49
5998,2017-09-19T19:40:00Z,Lotto,3,15,16,31,32,35
5997,2017-09-16T19:40:00Z,Lotto,2,4,23,28,37,38
5996,2017-09-14T19:40:00Z,Lotto,9,27,37,40,42,46
5995,2017-09-12T19:40:00Z,Lotto,5,24,27,34,42,45
5994,2017-09-09T19:40:00Z,Lotto,6,16,33,34,41,42
5993,2017-09-07T19:40:00Z,Lotto,1,2,15,18,38,45
5992,2017-09-05T19:40:00Z,Lotto,6,21,24,38,40,47
5991,2017-09-02T19:40:00Z,Lotto,14,20,26,29,34,41
5990,2017-08-31T19:40:00Z,Lotto,6,9,10,34,41,42
5989,2017-08-29T19:40:00Z,Lotto,4,21,34,37,38,39
5988,2017-08-26T19:40:00Z,Lotto,9,10,23,37,41,47
5987,2017-08-24T19:40:00Z,Lotto,9,29,34,35,43,45
5986,2017-08-22T19:40:00Z,Lotto,11,15,28,31,36,48
5985,2017-08-19T19:40:00Z,Lotto,4,15,27,35,36,46
5984,2017-08-17T19:40:00Z,Lotto,7,10,13,19,36,38
5983,2017-08-15T19:40:00Z,Lotto,3,10,23,34,35,44
5982,2017-08-12T19:40:00Z,Lotto,8,25,30,36,37,47
5981,2017-08-10T19:40:00Z,Lotto,13,24,34,36,39,47
5980,2017-08-08T19:40:00Z,Lotto,1,28,30,34,37,38
5979,2017-08-05T19:40:00Z,Lotto,10,20,23,35,47,49
5978,2017-08-03T19:40:00Z,Lotto,15,31,34,38,41,44
5977,2017-08-01T19:40:00Z,Lotto,12,15,19,23,27,33
5976,2017-07-29T19:40:00Z,Lotto,4,10,24,29,32,40
5975,2017-07-27T19:40:00Z,Lotto,15,28,36,38,39,46
5974,2017-07-25T19:40:00Z,Lotto,11,22,30,32,35,39
5973,2017-07-22T19:40:00Z,Lotto,4,6,9,27,30,35
5972,2017-07-20T19:40:00Z,Lotto,6,14,28,31,34,44
5971,2017-07-18T19:40:00Z,Lotto,10,13,18,25,32,44
5970,2017-07-15T19:40:00Z,Lotto,3,10,11,18,39,46
5969,2017-07-13T19:40:00Z,Lotto,2,8,9,32,36,44
5968,2017-07-11T19:40:00Z,Lotto,1,3,17,23,34,48
5967,2017-07-08T19:40:00Z,Lotto,14,30,34,38,43,46
5966,2017-07-06T19:40:00Z,Lotto,1,11,14,30,34,36
5965,2017-07-04T19:40:00Z,Lotto,28,32,33,38,45,49
5964,2017-07-01T19:40:00Z,Lotto,12,22,28,30,40,47
5963,2017-06-29T19:40:00Z,Lotto,12,23,31,46,48,49
5962,2017-06-27T19:40:00Z,Lotto,1,2,5,11,38,39
5961,2017-06-24T19:40:00Z,Lotto,1,4,25,31,32,41
5960,2017-06-22T19:40:00Z,Lotto,11,13,14,15,16,36
5959,2017-06-20T19:40:00Z,Lotto,3,19,20,24,41,49
5958,2017-06-17T19:40:00Z,Lotto,5,7,10,11,23,34
5957,2017-06-15T19:40:00Z,Lotto,4,10,21,36,40,46
5956,2017-06-13T19:40:00Z,Lotto,9,24,27,30,40,48
5955,2017-06-10T19:40:00Z,Lotto,6,8,17,35,36,41
5954,2017-06-08T19:40:00Z,Lotto,22,26,37,39,45,48
5953,2017-06-06T19:40:00Z,Lotto,12,16,21,23,24,37
5952,2017-06-03T19:40:00Z,Lotto,1,7,14,15,27,47
5951,2017-06-01T19:40:00Z,Lotto,2,4,5,25,32,49
5950,2017-05-30T19:40:00Z,Lotto,8,9,17,32,34,36
5949,2017-05-27T19:40:00Z,Lotto,1,6,26,27,32,36
5948,2017-05-25T19:40:00Z,Lotto,2,4,11,24,26,43
5947,2017-05-23T19:40:00Z,Lotto,4,11,13,19,26,27
5946,2017-05-20T19:40:00Z,Lotto,10,11,12,19,24,34
5945,2017-05-18T19:40:00Z,Lotto,4,17,24,34,40,47
5944,2017-05-16T19:40:00Z,Lotto,6,25,27,29,32,36
5943,2017-05-13T19:40:00Z,Lotto,6,11,23,37,44,46
5942,2017-05-11T19:40:00Z,Lotto,3,22,23,28,38,43
5941,2017-05-09T19:40:00Z,Lotto,3,17,28,32,34,48
5940,2017-05-06T19:40:00Z,Lotto,3,7,9,14,43,49
5939,2017-05-04T19:40:00Z,Lotto,7,14,25,38,44,49
5938,2017-05-02T19:40:00Z,Lotto,7,14,15,16,19,25
5937,2017-04-29T19:40:00Z,Lotto,3,6,7,11,41,46
5936,2017-04-27T19:40:00Z,Lotto,6,15,27,31,44,48
5935,2017-04-25T19:40:00Z,Lotto,7,15,18,20,27,34
5934,2017-04-22T19:40:00Z,Lotto,22,33,37,38,42,45
5933,2017-04-20T19:40:00Z,Lotto,4,8,15,17,27,42
5932,2017-04-18T19:40:00Z,Lotto,13,16,17,29,42,45
5931,2017-04-15T19:40:00Z,Lotto,1,5,17,36,37,42
5930,2017-04-13T19:40:00Z,Lotto,2,14,24,42,45,47
5929,2017-04-11T19:40:00Z,Lotto,6,9,13,37,41,43
5928,2017-04-08T19:40:00Z,Lotto,2,6,9,13,31,32
5927,2017-04-06T19:40:00Z,Lotto,12,16,21,32,42,45
5926,2017-04-04T19:40:00Z,Lotto,6,8,14,36,46,49
5925,2017-04-01T19:40:00Z,Lotto,17,21,30,40,41,44
5924,2017-03-30T19:40:00Z,Lotto,6,18,23,25,30,34
5923,2017-03-28T19:40:00Z,Lotto,2,16,26,28,38,42
5922,2017-03-25T20:40:00Z,Lotto,3,7,23,36,38,47
5921,2017-03-23T20:40:00Z,Lotto,14,21,32,38,42,44
5920,2017-03-21T20:40:00Z,Lotto,8,21,23,39,41,43
5919,2017-03-18T20:40:00Z,Lotto,16,18,20,23,25,37
5918,2017-03-16T20:40:00Z,Lotto,9,10,25,35,44,45
5917,2017-03-14T20:40:00Z,Lotto,5,12,34,41,47,49
5916,2017-03-11T20:40:00Z,Lotto,22,25,33,44,45,49
5915,2017-03-09T20:40:00Z,Lotto,1,16,28,29,34,43
5914,2017-03-07T20:40:00Z,Lotto,4,13,16,22,29,44
5913,2017-03-04T20:40:00Z,Lotto,13,15,22,28,34,44
5912,2017-03-02T20:40:00Z,Lotto,5,16,24,25,26,47
5911,2017-02-28T20:40:00Z,Lotto,1,6,23,33,40,45
5910,2017-02-25T20:40:00Z,Lotto,2,14,28,40,45,47
5909,2017-02-23T20:40:00Z,Lotto,7,8,14,18,25,30
5908,2017-02-21T20:40:00Z,Lotto,4,8,13,20,41,47
5907,2017-02-18T20:40:00Z,Lotto,10,13,15,27,28,31
5906,2017-02-16T20:40:00Z,Lotto,5,8,19,40,48,49
5905,2017-02-14T20:40:00Z,Lotto,7,22,34,36,38,46
5904,2017-02-11T20:40:00Z,Lotto,5,12,14,25,44,47
5903,2017-02-09T20:40:00Z,Lotto,9,16,20,22,26,49
5902,2017-02-07T20:40:00Z,Lotto,11,29,31,34,43,46
5901,2017-02-04T20:40:00Z,Lotto,2,11,20,33,37,46
5900,2017-02-02T20:40:00Z,Lotto,21,28,34,35,38,46
5899,2017-01-31T20:40:00Z,Lotto,6,25,26,38,43,48
5898,2017-01-28T20:40:00Z,Lotto,8,11,20,26,37,48
5897,2017-01-26T20:40:00Z,Lotto,6,12,39,41,42,47
5896,2017-01-24T20:40:00Z,Lotto,17,31,36,37,42,46
5895,2017-01-21T20:40:00Z,Lotto,4,10,27,40,42,47
5894,2017-01-19T20:40:00Z,Lotto,11,12,28,33,37,48
5893,2017-01-17T20:40:00Z,Lotto,5,7,8,11,13,34
5892,2017-01-14T20:40:00Z,Lotto,6,26,28,30,40,48
5891,2017-01-12T20:40:00Z,Lotto,5,25,27,45,47,49
5890,2017-01-10T20:40:00Z,Lotto,17,20,28,43,45,49
5889,2017-01-07T20:40:00Z,Lotto,6,10,28,35,41,44
5888,2017-01-05T20:40:00Z,Lotto,5,15,21,24,32,48
5887,2017-01-03T20:40:00Z,Lotto,1,2,7,21,24,35
5886,2016-12-31T20:40:00Z,Lotto,3,6,18,20,37,46
5885,2016-12-29T20:40:00Z,Lotto,6,16,27,28,31,36
5884,2016-12-27T20:40:00Z,Lotto,14,15,25,27,30,49
5883,2016-12-24T20:40:00Z,Lotto,7,8,14,19,25,28
5882,2016-12-22T20:40:00Z,Lotto,20,23,25,36,43,48
5881,2016-12-20T20:40:00Z,Lotto,11,18,25,31,37,49
5880,2016-12-17T20:40:00Z,Lotto,7,33,37,45,47,48
5879,2016-12-15T20:40:00Z,Lotto,4,6,7,24,28,31
5878,2016-12-13T20:40:00Z,Lotto,2,12,16,41,42,46
5877,2016-12-10T20:40:00Z,Lotto,3,13,18,21,23,38
5876,2016-12-08T20:40:00Z,Lotto,6,16,20,24,48,49
5875,2016-12-06T20:40:00Z,Lotto,18,42,45,46,48,49
5874,2016-12-03T20:40:00Z,Lotto,8,22,29,38,41,47
5873,2016-12-01T20:40:00Z,Lotto,16,20,29,36,42,49
5872,2016-11-29T20:40:00Z,Lotto,5,8,15,24,29,41
5871,2016-11-26T20:40:00Z,Lotto,6,13,43,44,46,49
5870,2016-11-24T20:40:00Z,Lotto,1,2,12,17,27,40
5869,2016-11-22T20:40:00Z,Lotto,2,17,20,22,46,48
5868,2016-11-19T20:40:00Z,Lotto,3,5,11,34,48,49
5867,2016-11-17T20:40:00Z,Lotto,10,17,19,34,41,46
5866,2016-11-15T20:40:00Z,Lotto,4,6,10,22,24,38
5865,2016-11-12T20:40:00Z,Lotto,10,11,24,33,35,47
5864,2016-11-10T20:40:00Z,Lotto,7,11,29,46,47,48
5863,2016-11-08T20:40:00Z,Lotto,5,8,24,31,44,45
5862,2016-11-05T20:40:00Z,Lotto,6,7,17,22,25,42
5861,2016-11-03T20:40:00Z,Lotto,7,8,17,22,26,38
5860,2016-11-01T20:40:00Z,Lotto,3,6,26,37,43,45
5859,2016-10-29T19:40:00Z,Lotto,1,28,29,37,44,49
5858,2016-10-27T19:40:00Z,Lotto,2,9,21,24,35,43
5857,2016-10-25T19:40:00Z,Lotto,9,16,21,28,32,34
5856,2016-10-22T19:40:00Z,Lotto,11,12,15,18,25,29
5855,2016-10-20T19:40:00Z,Lotto,1,11,39,41,42,46
5854,2016-10-18T19:40:00Z,Lotto,15,19,24,44,46,47
5853,2016-10-15T19:40:00Z,Lotto,9,17,21,25,29,38
5852,2016-10-13T19:40:00Z,Lotto,18,21,28,38,45,49
5851,2016-10-11T19:40:00Z,Lotto,3,7,10,12,16,43
5850,2016-10-08T19:40:00Z,Lotto,7,16,19,28,37,46
5849,2016-10-06T19:40:00Z,Lotto,7,19,21,22,25,41
5848,2016-10-04T19:40:00Z,Lotto,13,16,20,33,36,38
5847,2016-10-01T19:40:00Z,Lotto,5,30,32,33,37,46
5846,2016-09-29T19:40:00Z,Lotto,6,13,23,36,46,48
5845,2016-09-27T19:40:00Z,Lotto,1,5,21,27,42,44
5844,2016-09-24T19:40:00Z,Lotto,5,6,9,15,28,46
5843,2016-09-22T19:40:00Z,Lotto,12,36,38,41,43,45
5842,2016-09-20T19:40:00Z,Lotto,17,22,25,27,34,37
5841,2016-09-17T19:40:00Z,Lotto,5,10,16,17,44,45
5840,2016-09-15T19:40:00Z,Lotto,2,25,26,31,33,48
5839,2016-09-13T19:40:00Z,Lotto,1,3,14,20,35,43
5838,2016-09-10T19:40:00Z,Lotto,10,25,34,36,42,44
5837,2016-09-08T19:40:00Z,Lotto,6,7,11,18,28,34
5836,2016-09-06T19:40:00Z,Lotto,2,4,6,17,34,49
5835,2016-09-03T19:40:00Z,Lotto,2,20,37,44,47,49
5834,2016-09-01T19:40:00Z,Lotto,8,13,29,32,38,44
5833,2016-08-30T19:40:00Z,Lotto,3,9,19,38,42,44
5832,2016-08-27T19:40:00Z,Lotto,2,5,11,22,24,31
5831,2016-08-25T19:40:00Z,Lotto,7,8,34,35,37,48
5830,2016-08-23T19:40:00Z,Lotto,4,10,18,24,25,48
5829,2016-08-20T19:40:00Z,Lotto,6,11,16,30,32,40
5828,2016-08-18T19:40:00Z,Lotto,10,13,23,28,32,49
5827,2016-08-16T19:40:00Z,Lotto,5,7,19,41,46,49
5826,2016-08-13T19:40:00Z,Lotto,4,6,8,21,23,46
5825,2016-08-11T19:40:00Z,Lotto,7,8,20,25,39,46
5824,2016-08-09T19:40:00Z,Lotto,3,7,20,25,43,48
5823,2016-08-06T19:40:00Z,Lotto,3,8,14,26,31,43
5822,2016-08-04T19:40:00Z,Lotto,2,4,14,18,27,41
5821,2016-08-02T19:40:00Z,Lotto,7,9,14,20,46,48
5820,2016-07-30T19:40:00Z,Lotto,3,5,10,12,35,42
5819,2016-07-28T19:40:00Z,Lotto,1,7,9,22,29,41
5818,2016-07-26T19:40:00Z,Lotto,8,20,22,26,30,40
5817,2016-07-23T19:40:00Z,Lotto,11,16,20,21,37,42
5816,2016-07-21T19:40:00Z,Lotto,4,6,31,41,42,49
5815,2016-07-19T19:40:00Z,Lotto,16,23,29,32,38,41
5814,2016-07-16T19:40:00Z,Lotto,5,28,30,36,40,46
5813,2016-07-14T19:40:00Z,Lotto,11,24,29,38,40,45
5812,2016-07-12T19:40:00Z,Lotto,2,7,9,23,42,47
5811,2016-07-09T19:40:00Z,Lotto,14,16,19,34,37,43
5810,2016-07-07T19:40:00Z,Lotto,2,12,13,30,38,46
5809,2016-07-05T19:40:00Z,Lotto,10,17,27,29,35,45
5808,2016-07-02T19:40:00Z,Lotto,4,16,30,35,40,45
5807,2016-06-30T19:40:00Z,Lotto,6,13,14,17,33,46
5806,2016-06-28T19:40:00Z,Lotto,4,9,10,14,32,48
5805,2016-06-25T19:40:00Z,Lotto,22,29,30,36,42,48
5804,2016-06-23T19:40:00Z,Lotto,3,6,14,27,45,49
5803,2016-06-21T19:40:00Z,Lotto,2,11,15,16,20,45
5802,2016-06-18T19:40:00Z,Lotto,5,9,27,28,30,48
5801,2016-06-16T19:40:00Z,Lotto,13,16,20,24,26,37
5800,2016-06-14T19:40:00Z,Lotto,1,2,13,26,37,44
5799,2016-06-11T19:40:00Z,Lotto,3,4,5,7,34,41
5798,2016-06-09T19:40:00Z,Lotto,11,24,33,35,41,47
5797,2016-06-07T19:40:00Z,Lotto,1,6,40,42,43,44
5796,2016-06-04T19:40:00Z,Lotto,5,19,20,37,39,49
5795,2016-06-02T19:40:00Z,Lotto,9,19,28,29,36,49
5794,2016-05-31T19:40:00Z,Lotto,4,12,16,27,28,30
5793,2016-05-28T19:40:00Z,Lotto,9,14,16,18,28,29
5792,2016-05-26T19:40:00Z,Lotto,8,10,21,34,46,48
5791,2016-05-24T19:40:00Z,Lotto,3,13,23,26,46,47
5790,2016-05-21T19:40:00Z,Lotto,11,12,25,32,34,47
5789,2016-05-19T19:40:00Z,Lotto,4,5,8,17,25,30
5788,2016-05-17T19:40:00Z,Lotto,7,17,18,31,33,37
5787,2016-05-14T19:40:00Z,Lotto,7,8,24,37,44,45
5786,2016-05-12T19:40:00Z,Lotto,4,8,14,19,35,37
5785,2016-05-10T19:40:00Z,Lotto,3,24,28,31,34,36
5784,2016-05-07T19:40:00Z,Lotto,11,14,20,27,30,35
5783,2016-05-05T19:40:00Z,Lotto,1,18,27,37,44,47
5782,2016-05-03T19:40:00Z,Lotto,2,15,31,38,40,48
5781,2016-04-30T19:40:00Z,Lotto,23,26,39,40,44,49
5780,2016-04-28T19:40:00Z,Lotto,7,14,16,19,38,43
5779,2016-04-26T19:40:00Z,Lotto,14,17,20,39,45,48
5778,2016-04-23T19:40:00Z,Lotto,3,21,31,39,41,43
5777,2016-04-21T19:40:00Z,Lotto,5,11,32,34,41,44
5776,2016-04-19T19:40:00Z,Lotto,3,21,27,28,39,40
5775,2016-04-16T19:40:00Z,Lotto,7,9,12,18,26,48
5774,2016-04-14T19:40:00Z,Lotto,8,10,15,40,41,43
5773,2016-04-12T19:40:00Z,Lotto,13,19,32,37,40,41
5772,2016-04-09T19:40:00Z,Lotto,20,25,32,36,43,47
5771,2016-04-07T19:40:00Z,Lotto,21,23,29,33,34,35
5770,2016-04-05T19:40:00Z,Lotto,13,23,24,29,32,38
5769,2016-04-02T19:40:00Z,Lotto,7,8,10,28,37,47
5768,2016-03-31T19:40:00Z,Lotto,8,12,19,22,32,49
5767,2016-03-29T19:40:00Z,Lotto,7,8,9,43,46,47
5766,2016-03-26T20:40:00Z,Lotto,7,11,19,25,33,41
5765,2016-03-24T20:40:00Z,Lotto,13,14,15,23,35,44
5764,2016-03-22T20:40:00Z,Lotto,5,7,20,21,27,41
5763,2016-03-19T20:40:00Z,Lotto,2,11,18,26,36,41
5762,2016-03-17T20:40:00Z,Lotto,3,7,8,10,31,46
5761,2016-03-15T20:40:00Z,Lotto,2,9,17,20,25,32
5760,2016-03-12T20:40:00Z,Lotto,2,4,7,17,41,48
5759,2016-03-10T20:40:00Z,Lotto,3,14,23,35,40,49
5758,2016-03-08T20:40:00Z,Lotto,5,12,15,38,41,48
5757,2016-03-05T20:40:00Z,Lotto,32,38,39,40,45,48
5756,2016-03-03T20:40:00Z,Lotto,3,13,16,18,22,31
5755,2016-03-01T20:40:00Z,Lotto,3,7,30,31,44,48
5754,2016-02-27T20:40:00Z,Lotto,4,6,20,24,37,38
5753,2016-02-25T20:40:00Z,Lotto,2,5,30,33,36,48
5752,2016-02-23T20:40:00Z,Lotto,1,4,24,26,27,30
5751,2016-02-20T20:40:00Z,Lotto,3,20,40,41,42,43
5750,2016-02-18T20:40:00Z,Lotto,5,9,13,25,30,47
5749,2016-02-16T20:40:00Z,Lotto,5,9,19,20,22,44
5748,2016-02-13T20:40:00Z,Lotto,9,21,23,32,38,47
5747,2016-02-11T20:40:00Z,Lotto,6,9,10,16,34,44
5746,2016-02-09T20:40:00Z,Lotto,24,25,29,35,45,47
5745,2016-02-06T20:40:00Z,Lotto,5,8,11,23,44,48
5744,2016-02-04T20:40:00Z,Lotto,4,7,16,22,42,46
5743,2016-02-02T20:40:00Z,Lotto,7,18,23,33,35,36
5742,2016-01-30T20:40:00Z,Lotto,16,21,25,44,45,47
5741,2016-01-28T20:40:00Z,Lotto,8,13,15,22,32,42
5740,2016-01-26T20:40:00Z,Lotto,9,13,22,32,45,48
5739,2016-01-23T20:40:00Z,Lotto,6,16,24,34,36,39
5738,2016-01-21T20:40:00Z,Lotto,2,6,27,28,35,46
5737,2016-01-19T20:40:00Z,Lotto,2,16,19,22,30,39
5736,2016-01-16T20:40:00Z,Lotto,2,4,18,35,40,41
5735,2016-01-14T20:40:00Z,Lotto,3,4,8,26,33,38
5734,2016-01-12T20:40:00Z,Lotto,4,7,10,19,42,45
5733,2016-01-09T20:40:00Z,Lotto,1,2,5,7,21,27
